Fuel Type Code,Station Name,Street Address,Intersection Directions,City,State,ZIP,Borough,Plus4,Station Phone,Status Code,Expected Date,Groups With Access Code,Access Days Time,Cards Accepted,BD Blends,NG Fill Type Code,NG PSI,EV Level1 EVSE Num,EV Level2 EVSE Num,EV DC Fast Count,EV Other Info,EV Network,EV Network Web,Geocode Status,Latitude,Longitude,Date Last Confirmed,ID,Updated At,Owner Type Code,Federal Agency ID,Federal Agency Name,Open Date,Hydrogen Status Link,NG Vehicle Class,LPG Primary,E85 Blender Pump,EV Connector Types,Country,Intersection Directions (French),Access Days Time (French),BD Blends (French),Groups With Access Code (French),Hydrogen Is Retail,Access Code,Access Detail Code,Federal Agency Code,Facility Type,CNG Dispenser Num,CNG On-Site Renewable Source,CNG Total Compression Capacity,CNG Storage Capacity,LNG On-Site Renewable Source,E85 Other Ethanol Blends,EV Pricing,EV Pricing (French),LPG Nozzle Types,Hydrogen Pressures,Hydrogen Standards,CNG Fill Type Code,CNG PSI,CNG Vehicle Class,LNG Vehicle Class,EV On-Site Renewable Source,Restricted Access,RD Blends,RD Blends (French),RD Blended with Biodiesel,RD Maximum Biodiesel Level,NPS Unit Name,CNG Station Sells Renewable Natural Gas,LNG Station Sells Renewable Natural Gas
ELEC,Icon Parking 205 E 63rd St - Tesla Destination,205 E 63rd St,,Manhattan,NY,10065,Manhattan,,212-750-3535  877-798-3752,E,,Public,,,,,,,2,,,Tesla Destination,https://www.tesla.com/destination-charging,200-8,40.763981,-73.964368,10/6/22,114974,2023-01-18 15:15:20 UTC,P,,,10/20/16,,,,,TESLA,US,,,,Public,,public,,,PAY_GARAGE,,,,,,,Free,,,,,,,,,,,,,,,,,
ELEC,MPG 10 E 102nd Street - Tesla Destination,10 E 102nd St,,New York,NY,10029,Manhattan,,212-249-1947  877-798-3752,E,,Public,,,,,,,3,,,Tesla Destination,https://www.tesla.com/destination-charging,200-9,40.79136,-73.952155,10/6/22,114983,2023-01-18 15:15:20 UTC,P,,,8/30/17,,,,,J1772 TESLA,US,,,,Public,,public,,,PAY_GARAGE,,,,,,,Free,,,,,,,,,,,,,,,,,
ELEC,Rapidpark 10 E 30th Street - Tesla Destination,10 E 30th St,,New York,NY,10016,Manhattan,,212-481-4097  877-798-3752,E,,Public,,,,,,,3,,,Tesla Destination,https://www.tesla.com/destination-charging,200-9,40.74556,-73.985539,10/6/22,114984,2023-01-18 15:15:20 UTC,P,,,6/13/17,,,,,J1772 TESLA,US,,,,Public,,public,,,PAY_GARAGE,,,,,,,Free,,,,,,,,,,,,,,,,,
ELEC,Icon Parking 1056 5th Avenue - Tesla Destination,10 E 87th St,,New York,NY,10028,Manhattan,,212-534-9437  877-798-3752,E,,Public,,,,,,,3,,,Tesla Destination,https://www.tesla.com/destination-charging,GPS,40.782031,-73.959484,10/6/22,114985,2023-01-18 15:15:20 UTC,P,,,8/23/17,,,,,J1772 TESLA,US,,,,Public,,public,,,PAY_GARAGE,,,,,,,Free,,,,,,,,,,,,,,,,,
ELEC,iPark 10 West 15th - Tesla Destination,10 W 15th,,New York,NY,10011,Manhattan,,212-675-0335  877-798-3752,E,,Public,,,,,,,3,,,Tesla Destination,https://www.tesla.com/destination-charging,200-8,40.737171,-73.994331,10/6/22,114986,2023-01-18 15:15:20 UTC,P,,,5/30/18,,,,,J1772 TESLA,US,,,,Public,,public,,,PAY_GARAGE,,,,,,,Free,,,,,,,,,,,,,,,,,
ELEC,GGMC Parking 10 W 66th St Garage - Tesla Destination,10 W 66th St,,New York,NY,10023,Manhattan,,212-874-1100  877-798-3752,E,,Public,,,,,,,2,,,Tesla Destination,https://www.tesla.com/destination-charging,200-8,40.772742,-73.979503,10/6/22,114987,2023-01-18 15:15:20 UTC,P,,,8/21/15,,,,,TESLA,US,,,,Public,,public,,,PAY_GARAGE,,,,,,,Free,,,,,,,,,,,,,,,,,
ELEC,GGMC Parking Union Square Parking Garage - Tesla Destination,100 E 15th St,,New York,NY,10003,Manhattan,,212-677-2026  877-798-3752,E,,Public,,,,,,,6,,,Tesla Destination,https://www.tesla.com/destination-charging,200-8,40.734939,-73.989409,10/6/22,114988,2023-01-18 15:15:20 UTC,P,,,11/13/15,,,,,J1772 TESLA,US,,,,Public,,public,,,PAY_GARAGE,,,,,,,Free,,,,,,,,,,,,,,,,,
ELEC,Icon Parking 100 Riverside Blvd. - Tesla Destination,100 Riverside Blvd,,New York,NY,10024,Manhattan,,212-724-0107  877-798-3752,E,,Public,,,,,,,3,,,Tesla Destination,https://www.tesla.com/destination-charging,200-9,40.775474,-73.989763,10/6/22,114989,2023-01-18 15:15:20 UTC,P,,,1/21/16,,,,,J1772 TESLA,US,,,,Public,,public,,,PAY_GARAGE,,,,,,,Free,,,,,,,,,,,,,,,,,
ELEC,Rapidpark 600 Columbus Ave-QBDestinationSiteID52405 - Tesla Destination,100 W 89th,,New York,NY,10024,Manhattan,,212-265-7854  877-798-3752,E,,Public,,,,,,,3,,,Tesla Destination,https://www.tesla.com/destination-charging,200-9,40.788614,-73.97118,10/6/22,114990,2023-01-18 15:15:20 UTC,P,,,5/24/18,,,,,J1772 TESLA,US,,,,Public,,public,,,PAY_GARAGE,,,,,,,Free,,,,,,,,,,,,,,,,,
ELEC,Champion Parking E 16th Street - Tesla Destination,101 E 16th St,,New York,NY,10003,Manhattan,,212-358-1476  877-798-3752,E,,Public,,,,,,,3,,,Tesla Destination,https://www.tesla.com/destination-charging,200-8,40.735736,-73.988745,10/6/22,114991,2023-01-18 15:15:20 UTC,P,,,6/1/15,,,,,J1772 TESLA,US,,,,Public,,public,,,PAY_GARAGE,,,,,,,Free,,,,,,,,,,,,,,,,,
ELEC,Icon Parking 101 W 15th - Tesla Destination,101 W 15th St,,New York,NY,10011,Manhattan,,212-243-4201  877-798-3752,E,,Public,,,,,,,4,,,Tesla Destination,https://www.tesla.com/destination-charging,200-8,40.738371,-73.99688,10/6/22,114992,2023-01-18 15:15:20 UTC,P,,,8/10/18,,,,,TESLA,US,,,,Public,,public,,,PAY_GARAGE,,,,,,,Free,,,,,,,,,,,,,,,,,
ELEC,iPark NYC 88th Street Garage - Tesla Destination,101 W 88th St,,New York,NY,10024,Manhattan,,212-874-8442  877-798-3752,E,,Public,,,,,,,3,,,Tesla Destination,https://www.tesla.com/destination-charging,200-8,40.788008,-73.971611,10/6/22,114993,2023-01-18 15:15:20 UTC,P,,,6/22/15,,,,,J1772 TESLA,US,,,,Public,,public,,,PAY_GARAGE,,,,,,,Free,,,,,,,,,,,,,,,,,
ELEC,Icon Parking 101 West End Ave - Tesla Destination,101 West End Ave,,New York,NY,10023,Manhattan,,212-874-8021  877-798-3752,E,,Public,,,,,,,3,,,Tesla Destination,https://www.tesla.com/destination-charging,200-9,40.775065,-73.988572,10/6/22,114994,2023-01-18 15:15:20 UTC,P,,,1/21/16,,,,,J1772 TESLA,US,,,,Public,,public,,,PAY_GARAGE,,,,,,,Free,,,,,,,,,,,,,,,,,
ELEC,ABM Parking 475 Park Ave South LLC - Tesla Destination,104 E 32nd St,,New York,NY,10016,Manhattan,,877-727-5452  877-798-3752,E,,Public,,,,,,,2,,,Tesla Destination,https://www.tesla.com/destination-charging,200-8,40.745603,-73.98185,10/6/22,114995,2023-01-18 15:15:20 UTC,P,,,2/10/17,,,,,TESLA,US,,,,Public,,public,,,PAY_GARAGE,,,,,,,Free,,,,,,,,,,,,,,,,,
ELEC,Rapidpark 99 Park Ave - Tesla Destination,105 E 39th,,New York,NY,10016,Manhattan,,212-265-7854  877-798-3752,E,,Public,,,,,,,3,,,Tesla Destination,https://www.tesla.com/destination-charging,200-8,40.750013,-73.978525,10/6/22,114996,2023-01-18 15:15:20 UTC,P,,,5/24/18,,,,,J1772 TESLA,US,,,,Public,,public,,,PAY_GARAGE,,,,,,,Free,,,,,,,,,,,,,,,,,
ELEC,iPark 107 West 13th Street - Tesla Destination,107 W 13th St,,New York,NY,10011,Manhattan,,646-870-9022  877-798-3752,E,,Public,,,,,,,3,,,Tesla Destination,https://www.tesla.com/destination-charging,200-9,40.736973,-73.99787,10/6/22,114997,2023-01-18 15:15:20 UTC,P,,,2/26/18,,,,,J1772 TESLA,US,,,,Public,,public,,,PAY_GARAGE,,,,,,,Free,,,,,,,,,,,,,,,,,
ELEC,Icon Parking 11 5th Ave - Tesla Destination,11 5th Ave,,New York,NY,10003,Manhattan,,212-475-9562  877-798-3752,E,,Public,,,,,,,3,,,Tesla Destination,https://www.tesla.com/destination-charging,200-8,40.732085,-73.995829,10/6/22,114998,2023-01-18 15:15:20 UTC,P,,,1/21/16,,,,,J1772 TESLA,US,,,,Public,,public,,,PAY_GARAGE,,,,,,,Free,,,,,,,,,,,,,,,,,
ELEC,iPark NYC 1025 83rd - Tesla Destination,11 E 83rd St,,New York,NY,10028,Manhattan,,855-472-7569  877-798-3752,E,,Public,,,,,,,3,,,Tesla Destination,https://www.tesla.com/destination-charging,200-8,40.779211,-73.960949,10/6/22,114999,2023-01-18 15:15:20 UTC,P,,,8/21/15,,,,,J1772 TESLA,US,,,,Public,,public,,,PAY_GARAGE,,,,,,,Free,,,,,,,,,,,,,,,,,
ELEC,GMC 111 E 82nd St - Tesla Destination,111 E 82nd St,,New York,NY,10065,Manhattan,,212-288-9645  877-798-3752,E,,Public,,,,,,,3,,,Tesla Destination,https://www.tesla.com/destination-charging,200-8,40.77735,-73.958352,10/6/22,115000,2023-01-18 15:15:20 UTC,P,,,12/14/16,,,,,J1772 TESLA,US,,,,Public,,public,,,PAY_GARAGE,,,,,,,Free,,,,,,,,,,,,,,,,,
ELEC,iPark 112 E 65th Street - Tesla Destination,112 E 65th St,,New York,NY,10065,Manhattan,,646-556-7342  877-798-3752,E,,Public,,,,,,,3,,,Tesla Destination,https://www.tesla.com/destination-charging,200-8,40.766495,-73.9667,10/6/22,115001,2023-01-18 15:15:20 UTC,P,,,2/26/18,,,,,J1772 TESLA,US,,,,Public,,public,,,PAY_GARAGE,,,,,,,Free,,,,,,,,,,,,,,,,,
ELEC,Quik Park 1133 Garage LLC - Tesla Destination,1133 6th Ave,,New York,NY,10036,Manhattan,,212-398-0464  877-798-3752,E,,Public,,,,,,,3,,,Tesla Destination,https://www.tesla.com/destination-charging,200-9,40.755856,-73.984313,10/6/22,115002,2023-01-18 15:15:20 UTC,P,,,5/21/15,,,,,J1772 TESLA,US,,,,Public,,public,,,PAY_GARAGE,,,,,,,Free,,,,,,,,,,,,,,,,,
ELEC,iPark 1510 Lex Garage Corp. - Tesla Destination,116 E 98th St,,New York,NY,10029,Manhattan,,212-289-6257  877-798-3752,E,,Public,,,,,,,3,,,Tesla Destination,https://www.tesla.com/destination-charging,200-9,40.787402,-73.950546,10/6/22,115003,2023-01-18 15:15:20 UTC,P,,,2/6/17,,,,,TESLA,US,,,,Public,,public,,,PAY_GARAGE,,,,,,,Free,,,,,,,,,,,,,,,,,
ELEC,ABM Parking 750 Lexington Ave LLC - Tesla Destination,118 E 60th St,,New York,NY,10022,Manhattan,,212-754-2678  877-798-3752,E,,Public,,,,,,,3,,,Tesla Destination,https://www.tesla.com/destination-charging,200-9,40.76306,-73.968409,10/6/22,115004,2023-01-18 15:15:20 UTC,P,,,2/10/17,,,,,TESLA,US,,,,Public,,public,,,PAY_GARAGE,,,,,,,Free,,,,,,,,,,,,,,,,,
ELEC,Icon Parking 12 East 9th Street - Tesla Destination,12 E 9th St,,New York,NY,10003,Manhattan,,212-473-9751  877-798-3752,E,,Public,,,,,,,3,,,Tesla Destination,https://www.tesla.com/destination-charging,200-8,40.732519,-73.995135,10/6/22,115005,2023-01-18 15:15:20 UTC,P,,,1/21/16,,,,,J1772 TESLA,US,,,,Public,,public,,,PAY_GARAGE,,,,,,,Free,,,,,,,,,,,,,,,,,
ELEC,MPG 121 Reade Street - Tesla Destination,121 Reade St,,New York,NY,10013,Manhattan,,212-608-3060  877-798-3752,E,,Public,,,,,,,3,,,Tesla Destination,https://www.tesla.com/destination-charging,200-9,40.716268,-74.009491,10/6/22,115006,2023-01-18 15:15:20 UTC,P,,,1/8/18,,,,,J1772 TESLA,US,,,,Public,,public,,,PAY_GARAGE,,,,,,,Free,,,,,,,,,,,,,,,,,
ELEC,GMC Parking Narragansett - Tesla Destination,124 E 63rd St,,New York,NY,10065,Manhattan,,212-838-2720  877-798-3752,E,,Public,,,,,,,3,,,Tesla Destination,https://www.tesla.com/destination-charging,200-9,40.7758,-73.95087,10/6/22,115007,2023-01-18 15:15:20 UTC,P,,,8/10/17,,,,,J1772 TESLA,US,,,,Public,,public,,,PAY_GARAGE,,,,,,,Free,,,,,,,,,,,,,,,,,
ELEC,Rapidpark 124 W 20th Street - Tesla Destination,124 W 20th St,,New York,NY,10011,Manhattan,,212-627-7739  877-798-3752,E,,Public,,,,,,,3,,,Tesla Destination,https://www.tesla.com/destination-charging,200-9,40.741554,-73.995403,10/6/22,115008,2023-01-18 15:15:20 UTC,P,,,6/16/17,,,,,J1772 TESLA,US,,,,Public,,public,,,HOTEL,,,,,,,Free,,,,,,,,,,,,,,,,,
ELEC,Quik Park Garden Lots LLC - Tesla Destination,126 West 32nd St,,New York,NY,10001,Manhattan,,212-564-2627  877-798-3752,E,,Public,,,,,,,3,,,Tesla Destination,https://www.tesla.com/destination-charging,200-9,40.749073,-73.990032,10/6/22,115009,2023-01-18 15:15:20 UTC,P,,,3/11/16,,,,,J1772 TESLA,US,,,,Public,,public,,,PAY_GARAGE,,,,,,,Free,,,,,,,,,,,,,,,,,
ELEC,ABM Parking 13 East 54th Street LLC - Tesla Destination,13-17 E 54th St,,New York,NY,10022,Manhattan,,212-308-3770  877-798-3752,E,,Public,,,,,,,2,,,Tesla Destination,https://www.tesla.com/destination-charging,200-8,40.760648,-73.974193,10/6/22,115010,2023-01-18 15:15:20 UTC,P,,,2/10/17,,,,,TESLA,US,,,,Public,,public,,,PAY_GARAGE,,,,,,,Free,,,,,,,,,,,,,,,,,
ELEC,New York Hilton Midtown - Tesla Destination,1335 Avenue of the Americas,,New York,NY,10019,Manhattan,,212-586-7000  877-798-3752,E,,Public,,,,,,,2,,,Tesla Destination,https://www.tesla.com/destination-charging,200-9,40.762234,-73.979036,10/6/22,115011,2023-01-18 15:15:20 UTC,P,,,1/26/17,,,,,TESLA,US,,,,Public,,public,,,HOTEL,,,,,,,Free,,,,,,,,,,,,,,,,,
ELEC,1345 Parking Garage - Tesla Destination,1345 6th Ave,,New York,NY,10105,Manhattan,,212-245-8708  877-798-3752,E,,Public,,,,,,,3,,,Tesla Destination,https://www.tesla.com/destination-charging,GPS,40.76351,-73.979364,10/6/22,115012,2023-01-18 15:15:20 UTC,P,,,12/7/17,,,,,J1772 TESLA,US,,,,Public,,public,,,PAY_GARAGE,,,,,,,Free,,,,,,,,,,,,,,,,,
ELEC,Icon Parking 1350 Avenue of the Americas - Tesla Destination,1350 6th Ave,,New York,NY,10019,Manhattan,,877-727-5464  877-798-3752,E,,Public,,,,,,,3,,,Tesla Destination,https://www.tesla.com/destination-charging,200-9,40.762855,-73.977795,10/6/22,115013,2023-01-18 15:15:20 UTC,P,,,8/7/15,,,,,J1772 TESLA,US,,,,Public,,public,,,PAY_GARAGE,,,,,,,Free,,,,,,,,,,,,,,,,,
ELEC,Icon Parking 14-26 William Street - Tesla Destination,14-26 William St,,New York,NY,10004,Manhattan,,212-269-5056  877-798-3752,E,,Public,,,,,,,3,,,Tesla Destination,https://www.tesla.com/destination-charging,200-8,40.704514,-74.01074,10/6/22,115014,2023-01-18 15:15:20 UTC,P,,,4/30/16,,,,,J1772 TESLA,US,,,,Public,,public,,,PAY_GARAGE,,,,,,,Free,,,,,,,,,,,,,,,,,
ELEC,Icon Parking OMNI - Tesla Destination,143-159 W 68th St,,New York,NY,10023,Manhattan,,212-874-9664  877-798-3752,E,,Public,,,,,,,3,,,Tesla Destination,https://www.tesla.com/destination-charging,200-8,40.77592,-73.98313,10/6/22,115015,2023-01-18 15:15:20 UTC,P,,,10/17/18,,,,,J1772 TESLA,US,,,,Public,,public,,,PAY_GARAGE,,,,,,,Free,,,,,,,,,,,,,,,,,
ELEC,Rapidpark 148 E 33rd Street - Tesla Destination,148 E 33rd St,,New York,NY,10016,Manhattan,,212-686-1436  877-798-3752,E,,Public,,,,,,,3,,,Tesla Destination,https://www.tesla.com/destination-charging,200-9,40.745432,-73.97956,10/6/22,115016,2023-01-18 15:15:20 UTC,P,,,6/13/17,,,,,J1772 TESLA,US,,,,Public,,public,,,PAY_GARAGE,,,,,,,Free,,,,,,,,,,,,,,,,,
ELEC,Rapidpark 15 W 72nd Street - Tesla Destination,15 W 72nd St,,New York,NY,10023,Manhattan,,212-874-9904  877-798-3752,E,,Public,,,,,,,3,,,Tesla Destination,https://www.tesla.com/destination-charging,200-9,40.776813,-73.977083,10/6/22,115017,2023-01-18 15:15:20 UTC,P,,,4/13/17,,,,,J1772 TESLA,US,,,,Public,,public,,,PAY_GARAGE,,,,,,,Free,,,,,,,,,,,,,,,,,
ELEC,Icon Parking 150 Charles Street - Tesla Destination,150 Charles St,,New York,NY,10014,Manhattan,,212-414-4140  877-798-3752,E,,Public,,,,,,,3,,,Tesla Destination,https://www.tesla.com/destination-charging,200-9,40.734006,-74.009079,10/6/22,115018,2023-01-18 15:15:20 UTC,P,,,11/2/17,,,,,J1772 TESLA,US,,,,Public,,public,,,PAY_GARAGE,,,,,,,Free,,,,,,,,,,,,,,,,,
ELEC,Icon Parking 150 E 58th Street - Tesla Destination,150 E 58th St,,New York,NY,10155,Manhattan,,212-755-8678  877-798-3752,E,,Public,,,,,,,3,,,Tesla Destination,https://www.tesla.com/destination-charging,200-9,40.76139,-73.968269,10/6/22,115019,2023-01-18 15:15:20 UTC,P,,,4/30/16,,,,,J1772 TESLA,US,,,,Public,,public,,,PAY_GARAGE,,,,,,,Free,,,,,,,,,,,,,,,,,
ELEC,Rapidpark 150 East 77th Street - Tesla Destination,150 E 77th St,,New York,NY,10021,Manhattan,,914-478-6300  877-798-3752,E,,Public,,,,,,,3,,,Tesla Destination,https://www.tesla.com/destination-charging,200-8,40.773256,-73.959334,10/6/22,115020,2023-01-18 15:15:20 UTC,P,,,4/19/18,,,,,J1772 TESLA,US,,,,Public,,public,,,PAY_GARAGE,,,,,,,Free,,,,,,,,,,,,,,,,,
ELEC,Standard Parking 151 W 17th Street - Tesla Destination,151 W 17th St,,New York,NY,10011,Manhattan,,800-836-6666  877-798-3752,E,,Public,,,,,,,3,,,Tesla Destination,https://www.tesla.com/destination-charging,200-9,40.740243,-73.997591,10/6/22,115021,2023-01-18 15:15:20 UTC,P,,,7/11/17,,,,,J1772 TESLA,US,,,,Public,,public,,,PAY_GARAGE,,,,,,,Free,,,,,,,,,,,,,,,,,
ELEC,Icon Parking 155 E 29th Street - Tesla Destination,155 E 29th St,,New York,NY,10016,Manhattan,,212-684-8259  877-798-3752,E,,Public,,,,,,,3,,,Tesla Destination,https://www.tesla.com/destination-charging,200-9,40.742821,-73.980913,10/6/22,115022,2023-01-18 15:15:20 UTC,P,,,4/30/16,,,,,J1772 TESLA,US,,,,Public,,public,,,HOTEL,,,,,,,Free,,,,,,,,,,,,,,,,,
ELEC,City Parking Garment One Garage - Tesla Destination,155 E 34th St,,New York,NY,10016,Manhattan,,212-683-2928  877-798-3752,E,,Public,,,,,,,3,,,Tesla Destination,https://www.tesla.com/destination-charging,200-9,40.746022,-73.978693,10/6/22,115023,2023-01-18 15:15:20 UTC,P,,,6/16/17,,,,,J1772 TESLA,US,,,,Public,,public,,,PAY_GARAGE,,,,,,,Free,,,,,,,,,,,,,,,,,
ELEC,Prime Parking Systems - 155 E 68th Street - Tesla Destination,155 E 68th St,,New York,NY,10065,Manhattan,,212-327-2626  877-798-3752,E,,Public,,,,,,,3,,,Tesla Destination,https://www.tesla.com/destination-charging,200-8,40.767743,-73.963665,10/6/22,115024,2023-01-18 15:15:20 UTC,P,,,7/23/15,,,,,J1772 TESLA,US,,,,Public,,public,,,PAY_GARAGE,,,,,,,Free,,,,,,,,,,,,,,,,,
ELEC,Champion Parking W 53rd Street - Tesla Destination,159 W 53rd St,,New York,NY,10019,Manhattan,,212-245-1299  877-798-3752,E,,Public,,,,,,,3,,,Tesla Destination,https://www.tesla.com/destination-charging,200-9,40.763279,-73.98086,10/6/22,115025,2023-01-18 15:15:20 UTC,P,,,8/19/15,,,,,J1772 TESLA,US,,,,Public,,public,,,PAY_GARAGE,,,,,,,Free,,,,,,,,,,,,,,,,,
ELEC,Icon Parking 16 W 16th Street - Tesla Destination,16 W 16th St,,New York,NY,10011,Manhattan,,212-242-9635  877-798-3752,E,,Public,,,,,,,3,,,Tesla Destination,https://www.tesla.com/destination-charging,200-8,40.737891,-73.994058,10/6/22,115026,2023-01-18 15:15:20 UTC,P,,,1/21/16,,,,,J1772 TESLA,US,,,,Public,,public,,,PAY_GARAGE,,,,,,,Free,,,,,,,,,,,,,,,,,
ELEC,GGMC Parking Alfred - Tesla Destination,161 W 61st St,,New York,NY,10023,Manhattan,,212-397-8949  877-798-3752,E,,Public,,,,,,,3,,,Tesla Destination,https://www.tesla.com/destination-charging,200-9,40.771555,-73.986428,10/6/22,115027,2023-01-18 15:15:20 UTC,P,,,12/28/16,,,,,J1772 TESLA,US,,,,Public,,public,,,PAY_GARAGE,,,,,,,Free,,,,,,,,,,,,,,,,,
ELEC,iPark NYC E 77th Street - Tesla Destination,165 E 77th St,,New York,NY,10014,Manhattan,,855-472-7569  877-798-3752,E,,Public,,,,,,,3,,,Tesla Destination,https://www.tesla.com/destination-charging,200-8,40.773415,-73.959234,10/6/22,115028,2023-01-18 15:15:20 UTC,P,,,5/15/15,,,,,J1772 TESLA,US,,,,Public,,public,,,PAY_GARAGE,,,,,,,Free,,,,,,,,,,,,,,,,,
ELEC,Parkright 169 Ludlow Street - Tesla Destination,169 Ludlow St,,New York,NY,10012,Manhattan,,212-247-7303  877-798-3752,E,,Public,,,,,,,3,,,Tesla Destination,https://www.tesla.com/destination-charging,200-9,40.721713,-73.987533,10/6/22,115029,2023-01-18 15:15:20 UTC,P,,,5/24/18,,,,,J1772 TESLA,US,,,,Public,,public,,,PAY_GARAGE,,,,,,,Free,,,,,,,,,,,,,,,,,
ELEC,Icon Parking 169 W 95th Street - Tesla Destination,169 W 95th St,,New York,NY,10025,Manhattan,,212-749-6218  877-798-3752,E,,Public,,,,,,,3,,,Tesla Destination,https://www.tesla.com/destination-charging,200-9,40.793158,-73.970319,10/6/22,115030,2023-01-18 15:15:20 UTC,P,,,4/30/16,,,,,J1772 TESLA,US,,,,Public,,public,,,PAY_GARAGE,,,,,,,Free,,,,,,,,,,,,,,,,,
ELEC,Residence Inn New York Manhattan - Tesla Destination,1717 Broadway,,New York,NY,10019,Manhattan,,212-324-3774  877-798-3752,E,,Public,,,,,,,2,,,Tesla Destination,https://www.tesla.com/destination-charging,200-9,40.764261,-73.982974,10/6/22,115031,2023-01-18 15:15:20 UTC,P,,,6/22/15,,,,,J1772 TESLA,US,,,,Public,,public,,,HOTEL,,,,,,,Free,,,,,,,,,,,,,,,,,
ELEC,Quikpark 173 W 12th Street - Tesla Destination,173 W 12th St,,New York,NY,10011,Manhattan,,646-336-6225  877-798-3752,E,,Public,,,,,,,3,,,Tesla Destination,https://www.tesla.com/destination-charging,200-8,40.737108,-74.000358,10/6/22,115032,2023-01-18 15:15:20 UTC,P,,,7/17/17,,,,,J1772 TESLA,US,,,,Public,,public,,,PAY_GARAGE,,,,,,,Free,,,,,,,,,,,,,,,,,
ELEC,Quik Park Hudson 180 LLC - Tesla Destination,180 Riverside Blvd,,New York,NY,10069,Manhattan,,212-352-0514  877-798-3752,E,,Public,,,,,,,3,,,Tesla Destination,https://www.tesla.com/destination-charging,200-9,40.778412,-73.988294,10/6/22,115033,2023-01-18 15:15:20 UTC,P,,,11/20/15,,,,,J1772 TESLA,US,,,,Public,,public,,,PAY_GARAGE,,,,,,,Free,,,,,,,,,,,,,,,,,
ELEC,iPark NYC 183 E 73rd Street - Tesla Destination,184 E 73rd St,,New York,NY,10021,Manhattan,,212-517-3534  877-798-3752,E,,Public,,,,,,,3,,,Tesla Destination,https://www.tesla.com/destination-charging,200-8,40.770601,-73.960531,10/6/22,115034,2023-01-18 15:15:20 UTC,P,,,4/30/16,,,,,J1772 TESLA,US,,,,Public,,public,,,HOTEL,,,,,,,Free,,,,,,,,,,,,,,,,,
ELEC,Icon Parking 240 East Broadway - Tesla Destination,188 Clinton St,,New York,NY,10002,Manhattan,,212-253-0240  877-798-3752,E,,Public,,,,,,,3,,,Tesla Destination,https://www.tesla.com/destination-charging,200-8,40.714821,-73.987138,10/6/22,115035,2023-01-18 15:15:20 UTC,P,,,5/24/18,,,,,J1772 TESLA,US,,,,Public,,public,,,PAY_GARAGE,,,,,,,Free,,,,,,,,,,,,,,,,,
ELEC,Glenwood Grand Tier Parking - Tesla Destination,1930 Broadway,,New York,NY,10023,Manhattan,,212-769-0546  877-798-3752,E,,Public,,,,,,,2,,,Tesla Destination,https://www.tesla.com/destination-charging,200-9,40.772574,-73.981951,10/6/22,115036,2023-01-18 15:15:20 UTC,P,,,4/3/17,,,,,TESLA,US,,,,Public,,public,,,PAY_GARAGE,,,,,,,Free,,,,,,,,,,,,,,,,,
ELEC,Standard Parking 20 W 13th Street - Tesla Destination,20 W 13th St,,New York,NY,10011,Manhattan,,800-836-6666  877-798-3752,E,,Public,,,,,,,3,,,Tesla Destination,https://www.tesla.com/destination-charging,200-8,40.735706,-73.995058,10/6/22,115037,2023-01-18 15:15:20 UTC,P,,,1/27/17,,,,,J1772 TESLA,US,,,,Public,,public,,,PAY_GARAGE,,,,,,,Free,,,,,,,,,,,,,,,,,
ELEC,Central Parking 200 Chambers - Tesla Destination,200 Chambers St,,New York,NY,10007,Manhattan,,800-836-6666  877-798-3752,E,,Public,,,,,,,3,,,Tesla Destination,https://www.tesla.com/destination-charging,200-9,40.716256,-74.012543,10/6/22,115038,2023-01-18 15:15:20 UTC,P,,,1/9/18,,,,,J1772 TESLA,US,,,,Public,,public,,,PAY_GARAGE,,,,,,,Free,,,,,,,,,,,,,,,,,
ELEC,Icon Parking 200 E 32nd Street - Tesla Destination,200 E 32nd St,,New York,NY,10016,Manhattan,,212-684-2481  877-798-3752,E,,Public,,,,,,,3,,,Tesla Destination,https://www.tesla.com/destination-charging,200-9,40.744916,-73.980228,10/6/22,115039,2023-01-18 15:15:20 UTC,P,,,12/9/16,,,,,J1772 TESLA,US,,,,Public,,public,,,PAY_GARAGE,,,,,,,Free,,,,,,,,,,,,,,,,,
ELEC,Icon Parking 200 E 65th Street - Tesla Destination,200 E 65th St,,New York,NY,10021,Manhattan,,212-319-1485  877-798-3752,E,,Public,,,,,,,3,,,Tesla Destination,https://www.tesla.com/destination-charging,200-9,40.765108,-73.963389,10/6/22,115040,2023-01-18 15:15:20 UTC,P,,,8/17/17,,,,,J1772 TESLA,US,,,,Public,,public,,,PAY_GARAGE,,,,,,,Free,,,,,,,,,,,,,,,,,
ELEC,Enterprise Parking 200 E 69th St - Tesla Destination,200 E 69th St,,New York,NY,10065,Manhattan,,212)-564-3199  877-798-3752,E,,Public,,,,,,,2,,,Tesla Destination,https://www.tesla.com/destination-charging,200-9,40.767615,-73.961509,10/6/22,115041,2023-01-18 15:15:20 UTC,P,,,10/20/16,,,,,TESLA,US,,,,Public,,public,,,PAY_GARAGE,,,,,,,Free,,,,,,,,,,,,,,,,,
